,holiday,workingday,temp,atemp,humidity,windspeed,count,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,hour,day,month,year
4523,0,1,19.68,23.485,55,12.998,167,0,0,0,1,1,0,0,0,13,1,11,0
4524,0,1,20.5,24.24,48,16.9979,150,0,0,0,1,1,0,0,0,14,1,11,0
4525,0,1,20.5,24.24,45,8.9981,186,0,0,0,1,1,0,0,0,15,1,11,0
4526,0,1,19.68,23.485,44,11.0014,298,0,0,0,1,1,0,0,0,16,1,11,0
4527,0,1,18.04,21.97,54,11.0014,506,0,0,0,1,1,0,0,0,17,1,11,0
4528,0,1,17.22,21.21,58,7.0015,460,0,0,0,1,1,0,0,0,18,1,11,0
4529,0,1,17.22,21.21,58,6.0032,313,0,0,0,1,1,0,0,0,19,1,11,0
4530,0,1,16.4,20.455,71,0.0,209,0,0,0,1,1,0,0,0,20,1,11,0
4531,0,1,14.76,18.94,81,0.0,127,0,0,0,1,1,0,0,0,21,1,11,0
4532,0,1,14.76,18.94,81,0.0,96,0,0,0,1,1,0,0,0,22,1,11,0
4533,0,1,13.94,18.18,87,0.0,72,0,0,0,1,1,0,0,0,23,1,11,0
4534,0,1,13.12,17.425,87,0.0,19,0,0,0,1,1,0,0,0,0,2,11,0
4535,0,1,12.3,16.665,87,0.0,10,0,0,0,1,1,0,0,0,1,2,11,0
4536,0,1,12.3,16.665,87,0.0,2,0,0,0,1,1,0,0,0,2,2,11,0
4537,0,1,12.3,16.665,75,0.0,2,0,0,0,1,1,0,0,0,3,2,11,0
4538,0,1,12.3,16.665,87,0.0,4,0,0,0,1,1,0,0,0,4,2,11,0
4539,0,1,12.3,16.665,81,0.0,27,0,0,0,1,1,0,0,0,5,2,11,0
4540,0,1,12.3,16.665,81,0.0,92,0,0,0,1,1,0,0,0,6,2,11,0
4541,0,1,12.3,16.665,81,0.0,251,0,0,0,1,1,0,0,0,7,2,11,0
4542,0,1,13.12,17.425,87,0.0,472,0,0,0,1,1,0,0,0,8,2,11,0
4543,0,1,13.94,18.18,87,0.0,228,0,0,0,1,1,0,0,0,9,2,11,0
4544,0,1,16.4,20.455,71,6.0032,133,0,0,0,1,1,0,0,0,10,2,11,0
4545,0,1,17.22,21.21,71,8.9981,144,0,0,0,1,1,0,0,0,11,2,11,0
4546,0,1,18.86,22.725,55,11.0014,189,0,0,0,1,1,0,0,0,12,2,11,0
4547,0,1,19.68,23.485,48,11.0014,161,0,0,0,1,1,0,0,0,13,2,11,0
4548,0,1,20.5,24.24,45,11.0014,172,0,0,0,1,1,0,0,0,14,2,11,0
4549,0,1,19.68,23.485,51,11.0014,187,0,0,0,1,1,0,0,0,15,2,11,0
4550,0,1,19.68,23.485,51,7.0015,266,0,0,0,1,1,0,0,0,16,2,11,0
4551,0,1,18.04,21.97,62,12.998,553,0,0,0,1,1,0,0,0,17,2,11,0
4552,0,1,17.22,21.21,71,11.0014,479,0,0,0,1,1,0,0,0,18,2,11,0
4553,0,1,16.4,20.455,76,8.9981,282,0,0,0,1,1,0,0,0,19,2,11,0
4554,0,1,16.4,20.455,66,8.9981,182,0,0,0,1,1,0,0,0,20,2,11,0
4555,0,1,15.58,19.695,71,8.9981,168,0,0,0,1,1,0,0,0,21,2,11,0
4556,0,1,14.76,17.425,71,8.9981,106,0,0,0,1,1,0,0,0,22,2,11,0
4557,0,1,14.76,18.18,76,6.0032,57,0,0,0,1,1,0,0,0,23,2,11,0
4558,0,1,14.76,18.18,76,6.0032,31,0,0,0,1,1,0,0,0,0,3,11,0
4559,0,1,13.94,16.665,81,8.9981,15,0,0,0,1,1,0,0,0,1,3,11,0
4560,0,1,13.94,16.665,76,8.9981,7,0,0,0,1,1,0,0,0,2,3,11,0
4561,0,1,13.94,16.665,81,8.9981,5,0,0,0,1,1,0,0,0,3,3,11,0
4562,0,1,13.12,16.665,81,6.0032,4,0,0,0,1,1,0,0,0,4,3,11,0
4563,0,1,13.12,16.665,81,8.9981,28,0,0,0,1,1,0,0,0,5,3,11,0
4564,0,1,13.94,16.665,76,12.998,99,0,0,0,1,1,0,0,0,6,3,11,0
4565,0,1,13.12,16.665,81,6.0032,292,0,0,0,1,0,1,0,0,7,3,11,0
4566,0,1,13.94,17.425,81,6.0032,402,0,0,0,1,0,1,0,0,8,3,11,0
4567,0,1,14.76,17.425,81,12.998,164,0,0,0,1,0,1,0,0,9,3,11,0
4568,0,1,16.4,20.455,76,12.998,110,0,0,0,1,0,1,0,0,10,3,11,0
4569,0,1,18.04,21.97,67,12.998,120,0,0,0,1,1,0,0,0,11,3,11,0
4570,0,1,20.5,24.24,51,12.998,179,0,0,0,1,1,0,0,0,12,3,11,0
4571,0,1,21.32,25.0,48,16.9979,169,0,0,0,1,0,1,0,0,13,3,11,0
4572,0,1,21.32,25.0,52,11.0014,152,0,0,0,1,1,0,0,0,14,3,11,0
4573,0,1,21.32,25.0,52,11.0014,162,0,0,0,1,1,0,0,0,15,3,11,0
4574,0,1,21.32,25.0,48,12.998,267,0,0,0,1,1,0,0,0,16,3,11,0
4575,0,1,19.68,23.485,55,6.0032,498,0,0,0,1,1,0,0,0,17,3,11,0
4576,0,1,18.86,22.725,63,8.9981,433,0,0,0,1,1,0,0,0,18,3,11,0
4577,0,1,18.04,21.97,67,6.0032,252,0,0,0,1,1,0,0,0,19,3,11,0
4578,0,1,17.22,21.21,71,7.0015,209,0,0,0,1,1,0,0,0,20,3,11,0
4579,0,1,16.4,20.455,76,8.9981,144,0,0,0,1,1,0,0,0,21,3,11,0
4580,0,1,16.4,20.455,82,0.0,137,0,0,0,1,1,0,0,0,22,3,11,0
4581,0,1,16.4,20.455,82,6.0032,95,0,0,0,1,1,0,0,0,23,3,11,0
4582,0,1,16.4,20.455,82,0.0,43,0,0,0,1,0,1,0,0,0,4,11,0
4583,0,1,16.4,20.455,82,0.0,17,0,0,0,1,0,1,0,0,1,4,11,0
4584,0,1,16.4,20.455,76,0.0,10,0,0,0,1,0,1,0,0,2,4,11,0
4585,0,1,15.58,19.695,87,11.0014,8,0,0,0,1,0,1,0,0,3,4,11,0
4586,0,1,15.58,19.695,87,6.0032,7,0,0,0,1,0,1,0,0,4,4,11,0
4587,0,1,15.58,19.695,87,0.0,23,0,0,0,1,0,1,0,0,5,4,11,0
4588,0,1,15.58,19.695,87,6.0032,66,0,0,0,1,0,1,0,0,6,4,11,0
4589,0,1,16.4,20.455,86,15.0013,245,0,0,0,1,0,1,0,0,7,4,11,0
4590,0,1,16.4,20.455,87,23.9994,395,0,0,0,1,0,1,0,0,8,4,11,0
4591,0,1,17.22,21.21,71,31.0009,254,0,0,0,1,0,1,0,0,9,4,11,0
4592,0,1,17.22,21.21,71,22.0028,134,0,0,0,1,0,1,0,0,10,4,11,0
4593,0,1,18.04,21.97,67,30.0026,162,0,0,0,1,0,1,0,0,11,4,11,0
4594,0,1,19.68,23.485,55,32.9975,197,0,0,0,1,0,1,0,0,12,4,11,0
4595,0,1,18.04,21.97,51,27.9993,194,0,0,0,1,1,0,0,0,13,4,11,0
4596,0,1,18.04,21.97,47,19.9995,201,0,0,0,1,1,0,0,0,14,4,11,0
4597,0,1,18.86,22.725,44,26.0027,237,0,0,0,1,1,0,0,0,15,4,11,0
4598,0,1,18.86,22.725,36,26.0027,290,0,0,0,1,1,0,0,0,16,4,11,0
4599,0,1,17.22,21.21,38,23.9994,480,0,0,0,1,1,0,0,0,17,4,11,0
4600,0,1,17.22,21.21,32,31.0009,374,0,0,0,1,1,0,0,0,18,4,11,0
4601,0,1,16.4,20.455,37,23.9994,196,0,0,0,1,1,0,0,0,19,4,11,0
4602,0,1,14.76,16.665,43,19.0012,186,0,0,0,1,1,0,0,0,20,4,11,0
4603,0,1,13.94,15.91,46,16.9979,123,0,0,0,1,1,0,0,0,21,4,11,0
4604,0,1,13.94,15.15,46,22.0028,115,0,0,0,1,1,0,0,0,22,4,11,0
4605,0,1,13.12,15.15,49,22.0028,89,0,0,0,1,1,0,0,0,23,4,11,0
4606,0,0,13.12,14.395,45,23.9994,52,0,0,0,1,1,0,0,0,0,5,11,0
4607,0,0,13.12,15.15,45,19.9995,62,0,0,0,1,1,0,0,0,1,5,11,0
4608,0,0,12.3,13.635,52,22.0028,31,0,0,0,1,1,0,0,0,2,5,11,0
4609,0,0,12.3,13.635,52,19.9995,8,0,0,0,1,1,0,0,0,3,5,11,0
4610,0,0,11.48,12.88,56,22.0028,8,0,0,0,1,1,0,0,0,4,5,11,0
4611,0,0,10.66,11.365,60,22.0028,2,0,0,0,1,1,0,0,0,5,5,11,0
4612,0,0,10.66,12.12,60,16.9979,23,0,0,0,1,1,0,0,0,6,5,11,0
4613,0,0,10.66,12.12,60,19.0012,34,0,0,0,1,1,0,0,0,7,5,11,0
4614,0,0,11.48,12.88,56,22.0028,84,0,0,0,1,1,0,0,0,8,5,11,0
4615,0,0,12.3,13.635,56,19.9995,141,0,0,0,1,1,0,0,0,9,5,11,0
4616,0,0,13.12,15.15,53,16.9979,227,0,0,0,1,1,0,0,0,10,5,11,0
4617,0,0,14.76,18.18,46,7.0015,238,0,0,0,1,1,0,0,0,11,5,11,0
4618,0,0,14.76,17.425,46,11.0014,372,0,0,0,1,1,0,0,0,12,5,11,0
4619,0,0,16.4,20.455,37,7.0015,355,0,0,0,1,1,0,0,0,13,5,11,0
4620,0,0,17.22,21.21,35,8.9981,386,0,0,0,1,1,0,0,0,14,5,11,0
4621,0,0,16.4,20.455,37,12.998,343,0,0,0,1,1,0,0,0,15,5,11,0
4622,0,0,16.4,20.455,40,15.0013,335,0,0,0,1,1,0,0,0,16,5,11,0
4623,0,0,15.58,19.695,40,11.0014,334,0,0,0,1,1,0,0,0,17,5,11,0
4624,0,0,14.76,18.18,50,6.0032,237,0,0,0,1,1,0,0,0,18,5,11,0
4625,0,0,13.94,18.18,53,0.0,204,0,0,0,1,1,0,0,0,19,5,11,0
4626,0,0,13.12,17.425,66,0.0,165,0,0,0,1,1,0,0,0,20,5,11,0
4627,0,0,13.12,17.425,66,0.0,118,0,0,0,1,1,0,0,0,21,5,11,0
4628,0,0,12.3,16.665,65,0.0,82,0,0,0,1,1,0,0,0,22,5,11,0
4629,0,0,11.48,15.91,70,0.0,85,0,0,0,1,1,0,0,0,23,5,11,0
4630,0,0,11.48,15.91,75,0.0,75,0,0,0,1,1,0,0,0,0,6,11,0
4631,0,0,10.66,15.15,81,0.0,115,0,0,0,1,1,0,0,0,1,6,11,0
4632,0,0,10.66,15.15,81,0.0,29,0,0,0,1,1,0,0,0,2,6,11,0
4633,0,0,9.84,14.395,87,0.0,9,0,0,0,1,1,0,0,0,3,6,11,0
4634,0,0,9.84,14.395,87,0.0,6,0,0,0,1,1,0,0,0,4,6,11,0
4635,0,0,9.84,12.12,87,8.9981,5,0,0,0,1,1,0,0,0,5,6,11,0
4636,0,0,10.66,14.395,81,6.0032,16,0,0,0,1,1,0,0,0,6,6,11,0
4637,0,0,10.66,13.635,87,7.0015,28,0,0,0,1,1,0,0,0,7,6,11,0
4638,0,0,11.48,15.15,87,6.0032,90,0,0,0,1,0,1,0,0,8,6,11,0
4639,0,0,12.3,15.91,75,6.0032,170,0,0,0,1,0,1,0,0,9,6,11,0
4640,0,0,14.76,18.18,66,6.0032,262,0,0,0,1,1,0,0,0,10,6,11,0
4641,0,0,17.22,21.21,58,6.0032,320,0,0,0,1,1,0,0,0,11,6,11,0
4642,0,0,18.04,21.97,54,0.0,346,0,0,0,1,1,0,0,0,12,6,11,0
4643,0,0,18.86,22.725,51,11.0014,314,0,0,0,1,1,0,0,0,13,6,11,0
4644,0,0,18.86,22.725,55,12.998,320,0,0,0,1,1,0,0,0,14,6,11,0
4645,0,0,19.68,23.485,51,12.998,306,0,0,0,1,1,0,0,0,15,6,11,0
4646,0,0,18.86,22.725,55,15.0013,347,0,0,0,1,1,0,0,0,16,6,11,0
4647,0,0,18.04,21.97,62,11.0014,256,0,0,0,1,1,0,0,0,17,6,11,0
4648,0,0,17.22,21.21,71,7.0015,185,0,0,0,1,1,0,0,0,18,6,11,0
4649,0,0,15.58,19.695,76,12.998,151,0,0,0,1,1,0,0,0,19,6,11,0
4650,0,0,14.76,18.18,81,7.0015,116,0,0,0,1,1,0,0,0,20,6,11,0
4651,0,0,14.76,18.18,81,6.0032,88,0,0,0,1,1,0,0,0,21,6,11,0
4652,0,0,14.76,18.94,87,0.0,45,0,0,0,1,1,0,0,0,22,6,11,0
4653,0,0,13.94,17.425,87,6.0032,50,0,0,0,1,1,0,0,0,23,6,11,0
4654,0,1,13.94,18.18,87,0.0,15,0,0,0,1,1,0,0,0,0,0,11,0
4655,0,1,13.94,18.18,87,0.0,8,0,0,0,1,1,0,0,0,1,0,11,0
4656,0,1,13.12,17.425,93,0.0,2,0,0,0,1,1,0,0,0,2,0,11,0
4657,0,1,13.12,17.425,93,0.0,3,0,0,0,1,1,0,0,0,3,0,11,0
4658,0,1,13.12,17.425,93,0.0,6,0,0,0,1,1,0,0,0,4,0,11,0
4659,0,1,12.3,16.665,93,0.0,26,0,0,0,1,1,0,0,0,5,0,11,0
4660,0,1,11.48,15.91,93,0.0,99,0,0,0,1,0,1,0,0,6,0,11,0
4661,0,1,11.48,15.91,93,0.0,311,0,0,0,1,0,1,0,0,7,0,11,0
4662,0,1,12.3,15.91,100,6.0032,410,0,0,0,1,0,1,0,0,8,0,11,0
4663,0,1,13.94,16.665,100,8.9981,174,0,0,0,1,0,1,0,0,9,0,11,0
4664,0,1,14.76,17.425,93,8.9981,123,0,0,0,1,1,0,0,0,10,0,11,0
4665,0,1,17.22,21.21,77,7.0015,128,0,0,0,1,1,0,0,0,11,0,11,0
4666,0,1,18.86,22.725,67,0.0,179,0,0,0,1,1,0,0,0,12,0,11,0
4667,0,1,22.14,25.76,49,6.0032,189,0,0,0,1,1,0,0,0,13,0,11,0
4668,0,1,22.96,26.515,37,11.0014,145,0,0,0,1,1,0,0,0,14,0,11,0
4669,0,1,22.96,26.515,37,7.0015,170,0,0,0,1,1,0,0,0,15,0,11,0
4670,0,1,21.32,25.0,45,0.0,295,0,0,0,1,1,0,0,0,16,0,11,0
4671,0,1,20.5,24.24,45,11.0014,528,0,0,0,1,1,0,0,0,17,0,11,0
4672,0,1,18.86,22.725,59,7.0015,425,0,0,0,1,1,0,0,0,18,0,11,0
4673,0,1,18.86,22.725,59,0.0,300,0,0,0,1,1,0,0,0,19,0,11,0
4674,0,1,16.4,20.455,71,0.0,204,0,0,0,1,1,0,0,0,20,0,11,0
4675,0,1,15.58,19.695,82,7.0015,139,0,0,0,1,1,0,0,0,21,0,11,0
4676,0,1,14.76,18.18,81,6.0032,108,0,0,0,1,1,0,0,0,22,0,11,0
4677,0,1,14.76,18.18,87,6.0032,48,0,0,0,1,1,0,0,0,23,0,11,0
4678,0,1,13.94,17.425,87,6.0032,18,0,0,0,1,1,0,0,0,0,1,11,0
4679,0,1,13.12,16.665,93,7.0015,11,0,0,0,1,1,0,0,0,1,1,11,0
4680,0,1,13.12,17.425,87,0.0,1,0,0,0,1,1,0,0,0,2,1,11,0
4681,0,1,13.12,17.425,87,0.0,3,0,0,0,1,1,0,0,0,3,1,11,0
4682,0,1,12.3,16.665,87,0.0,4,0,0,0,1,1,0,0,0,4,1,11,0
4683,0,1,12.3,15.91,87,6.0032,18,0,0,0,1,1,0,0,0,5,1,11,0
4684,0,1,12.3,16.665,87,0.0,99,0,0,0,1,1,0,0,0,6,1,11,0
4685,0,1,12.3,15.91,87,7.0015,323,0,0,0,1,1,0,0,0,7,1,11,0
4686,0,1,13.12,16.665,93,7.0015,466,0,0,0,1,1,0,0,0,8,1,11,0
4687,0,1,14.76,18.94,87,0.0,191,0,0,0,1,1,0,0,0,9,1,11,0
4688,0,1,17.22,21.21,71,6.0032,129,0,0,0,1,1,0,0,0,10,1,11,0
4689,0,1,18.86,22.725,63,8.9981,147,0,0,0,1,1,0,0,0,11,1,11,0
4690,0,1,21.32,25.0,52,8.9981,203,0,0,0,1,1,0,0,0,12,1,11,0
4691,0,1,22.14,25.76,49,11.0014,196,0,0,0,1,1,0,0,0,13,1,11,0
4692,0,1,22.96,26.515,46,7.0015,161,0,0,0,1,1,0,0,0,14,1,11,0
4693,0,1,23.78,27.275,46,7.0015,188,0,0,0,1,1,0,0,0,15,1,11,0
4694,0,1,22.96,26.515,46,8.9981,289,0,0,0,1,1,0,0,0,16,1,11,0
4695,0,1,21.32,25.0,43,11.0014,499,0,0,0,1,1,0,0,0,17,1,11,0
4696,0,1,19.68,23.485,55,8.9981,462,0,0,0,1,1,0,0,0,18,1,11,0
4697,0,1,18.86,22.725,59,0.0,278,0,0,0,1,1,0,0,0,19,1,11,0
4698,0,1,16.4,20.455,76,0.0,181,0,0,0,1,1,0,0,0,20,1,11,0
4699,0,1,16.4,20.455,76,0.0,182,0,0,0,1,1,0,0,0,21,1,11,0
4700,0,1,14.76,18.94,87,0.0,108,0,0,0,1,1,0,0,0,22,1,11,0
4701,0,1,14.76,18.94,81,0.0,48,0,0,0,1,1,0,0,0,23,1,11,0
4702,0,1,14.76,18.94,87,0.0,13,0,0,0,1,1,0,0,0,0,2,11,0
4703,0,1,13.94,18.18,87,0.0,10,0,0,0,1,1,0,0,0,1,2,11,0
4704,0,1,13.12,17.425,93,0.0,5,0,0,0,1,1,0,0,0,2,2,11,0
4705,0,1,13.12,17.425,93,0.0,4,0,0,0,1,1,0,0,0,3,2,11,0
4706,0,1,13.12,17.425,87,0.0,4,0,0,0,1,1,0,0,0,4,2,11,0
4707,0,1,12.3,16.665,87,0.0,28,0,0,0,1,1,0,0,0,5,2,11,0
4708,0,1,12.3,16.665,87,0.0,98,0,0,0,1,1,0,0,0,6,2,11,0
4709,0,1,12.3,16.665,87,0.0,300,0,0,0,1,1,0,0,0,7,2,11,0
4710,0,1,13.12,17.425,93,0.0,456,0,0,0,1,1,0,0,0,8,2,11,0
4711,0,1,13.94,18.18,93,0.0,219,0,0,0,1,1,0,0,0,9,2,11,0
4712,0,1,16.4,20.455,76,7.0015,105,0,0,0,1,1,0,0,0,10,2,11,0
4713,0,1,18.86,22.725,67,11.0014,152,0,0,0,1,1,0,0,0,11,2,11,0
4714,0,1,20.5,24.24,51,11.0014,180,0,0,0,1,1,0,0,0,12,2,11,0
4715,0,1,20.5,24.24,51,11.0014,167,0,0,0,1,1,0,0,0,13,2,11,0
4716,0,1,21.32,25.0,48,11.0014,179,0,0,0,1,1,0,0,0,14,2,11,0
4717,0,1,21.32,25.0,45,15.0013,151,0,0,0,1,1,0,0,0,15,2,11,0
4718,0,1,21.32,25.0,48,12.998,281,0,0,0,1,1,0,0,0,16,2,11,0
4719,0,1,18.86,22.725,63,7.0015,485,0,0,0,1,1,0,0,0,17,2,11,0
4720,0,1,18.04,21.97,67,7.0015,408,0,0,0,1,1,0,0,0,18,2,11,0
4721,0,1,18.04,21.97,72,7.0015,304,0,0,0,1,1,0,0,0,19,2,11,0
4722,0,1,18.04,21.97,77,0.0,219,0,0,0,1,1,0,0,0,20,2,11,0
4723,0,1,16.4,20.455,87,0.0,161,0,0,0,1,1,0,0,0,21,2,11,0
4724,0,1,16.4,20.455,87,0.0,114,0,0,0,1,1,0,0,0,22,2,11,0
4725,0,1,15.58,19.695,87,0.0,66,0,0,0,1,1,0,0,0,23,2,11,0
4726,0,1,16.4,20.455,87,0.0,24,0,0,0,1,1,0,0,0,0,3,11,0
4727,0,1,16.4,20.455,87,0.0,11,0,0,0,1,0,1,0,0,1,3,11,0
4728,0,1,15.58,19.695,94,0.0,5,0,0,0,1,0,1,0,0,2,3,11,0
4729,0,1,15.58,19.695,94,6.0032,11,0,0,0,1,1,0,0,0,3,3,11,0
4730,0,1,15.58,19.695,94,6.0032,3,0,0,0,1,1,0,0,0,4,3,11,0
4731,0,1,14.76,17.425,100,8.9981,23,0,0,0,1,0,1,0,0,5,3,11,0
4732,0,1,14.76,17.425,100,8.9981,114,0,0,0,1,0,1,0,0,6,3,11,0
4733,0,1,15.58,19.695,94,11.0014,272,0,0,0,1,0,1,0,0,7,3,11,0
4734,0,1,16.4,20.455,94,6.0032,436,0,0,0,1,0,1,0,0,8,3,11,0
4735,0,1,17.22,21.21,94,7.0015,211,0,0,0,1,0,1,0,0,9,3,11,0
4736,0,1,18.04,21.97,88,15.0013,117,0,0,0,1,0,1,0,0,10,3,11,0
4737,0,1,18.86,22.725,67,26.0027,108,0,0,0,1,0,1,0,0,11,3,11,0
4738,0,1,17.22,21.21,67,23.9994,167,0,0,0,1,0,1,0,0,12,3,11,0
4739,0,1,14.76,16.665,81,23.9994,96,0,0,0,1,0,0,1,0,13,3,11,0
4740,0,1,14.76,16.665,87,19.0012,64,0,0,0,1,0,0,1,0,14,3,11,0
4741,0,1,14.76,16.665,81,19.9995,62,0,0,0,1,0,0,1,0,15,3,11,0
4742,0,1,14.76,17.425,81,15.0013,73,0,0,0,1,0,0,1,0,16,3,11,0
4743,0,1,14.76,17.425,81,15.0013,177,0,0,0,1,0,0,1,0,17,3,11,0
4744,0,1,14.76,17.425,81,11.0014,273,0,0,0,1,0,1,0,0,18,3,11,0
4745,0,1,14.76,17.425,71,15.0013,211,0,0,0,1,0,1,0,0,19,3,11,0
4746,0,1,14.76,16.665,62,19.0012,168,0,0,0,1,0,1,0,0,20,3,11,0
4747,0,1,14.76,16.665,57,16.9979,136,0,0,0,1,1,0,0,0,21,3,11,0
4748,0,1,14.76,16.665,53,19.0012,89,0,0,0,1,1,0,0,0,22,3,11,0
4749,0,1,13.94,16.665,57,11.0014,82,0,0,0,1,0,1,0,0,23,3,11,0
4750,1,0,13.94,15.91,53,16.9979,66,0,0,0,1,1,0,0,0,0,4,11,0
4751,1,0,13.12,15.15,57,22.0028,19,0,0,0,1,1,0,0,0,1,4,11,0
4752,1,0,13.12,14.395,57,19.0012,11,0,0,0,1,1,0,0,0,2,4,11,0
4753,1,0,12.3,14.395,61,12.998,6,0,0,0,1,1,0,0,0,3,4,11,0
4754,1,0,12.3,14.395,61,12.998,8,0,0,0,1,1,0,0,0,4,4,11,0
4755,1,0,12.3,14.395,49,16.9979,13,0,0,0,1,1,0,0,0,5,4,11,0
4756,1,0,11.48,12.88,45,22.0028,46,0,0,0,1,1,0,0,0,6,4,11,0
4757,1,0,11.48,13.635,45,16.9979,121,0,0,0,1,1,0,0,0,7,4,11,0
4758,1,0,12.3,13.635,42,23.9994,258,0,0,0,1,1,0,0,0,8,4,11,0
4759,1,0,13.12,14.395,45,30.0026,201,0,0,0,1,1,0,0,0,9,4,11,0
4760,1,0,13.12,13.635,42,36.9974,200,0,0,0,1,1,0,0,0,10,4,11,0
4761,1,0,13.94,14.395,42,32.9975,170,0,0,0,1,1,0,0,0,11,4,11,0
4762,1,0,13.94,14.395,42,31.0009,239,0,0,0,1,1,0,0,0,12,4,11,0
4763,1,0,15.58,19.695,37,36.9974,236,0,0,0,1,1,0,0,0,13,4,11,0
4764,1,0,15.58,19.695,37,31.0009,247,0,0,0,1,1,0,0,0,14,4,11,0
4765,1,0,14.76,16.665,37,27.9993,216,0,0,0,1,1,0,0,0,15,4,11,0
4766,1,0,14.76,16.665,34,22.0028,238,0,0,0,1,1,0,0,0,16,4,11,0
4767,1,0,13.94,15.15,39,22.0028,310,0,0,0,1,1,0,0,0,17,4,11,0
4768,1,0,13.94,15.91,39,16.9979,208,0,0,0,1,1,0,0,0,18,4,11,0
4769,1,0,13.12,15.91,39,11.0014,199,0,0,0,1,1,0,0,0,19,4,11,0
4770,1,0,13.12,15.91,39,12.998,109,0,0,0,1,1,0,0,0,20,4,11,0
4771,1,0,12.3,15.15,45,11.0014,83,0,0,0,1,1,0,0,0,21,4,11,0
4772,1,0,13.12,15.91,39,12.998,91,0,0,0,1,1,0,0,0,22,4,11,0
4773,1,0,12.3,15.91,45,6.0032,73,0,0,0,1,1,0,0,0,23,4,11,0
4774,0,0,9.84,12.12,60,8.9981,64,0,0,0,1,1,0,0,0,0,5,11,0
4775,0,0,9.84,12.12,60,8.9981,54,0,0,0,1,1,0,0,0,1,5,11,0
4776,0,0,9.84,12.88,65,6.0032,46,0,0,0,1,1,0,0,0,2,5,11,0
4777,0,0,9.84,12.12,70,8.9981,17,0,0,0,1,1,0,0,0,3,5,11,0
4778,0,0,8.2,10.605,80,8.9981,7,0,0,0,1,1,0,0,0,4,5,11,0
4779,0,0,9.02,12.88,75,6.0032,4,0,0,0,1,1,0,0,0,5,5,11,0
4780,0,0,9.02,11.365,75,11.0014,7,0,0,0,1,1,0,0,0,6,5,11,0
4781,0,0,9.02,11.365,75,12.998,27,0,0,0,1,1,0,0,0,7,5,11,0
4782,0,0,10.66,12.88,70,12.998,101,0,0,0,1,1,0,0,0,8,5,11,0
4783,0,0,12.3,15.15,61,11.0014,160,0,0,0,1,1,0,0,0,9,5,11,0
4784,0,0,13.94,15.91,61,19.0012,232,0,0,0,1,1,0,0,0,10,5,11,0
4785,0,0,15.58,19.695,54,19.0012,315,0,0,0,1,1,0,0,0,11,5,11,0
4786,0,0,18.04,21.97,44,19.0012,366,0,0,0,1,1,0,0,0,12,5,11,0
4787,0,0,19.68,23.485,36,19.0012,353,0,0,0,1,1,0,0,0,13,5,11,0
4788,0,0,20.5,24.24,36,19.9995,435,0,0,0,1,1,0,0,0,14,5,11,0
4789,0,0,21.32,25.0,29,19.0012,386,0,0,0,1,1,0,0,0,15,5,11,0
4790,0,0,21.32,25.0,32,16.9979,361,0,0,0,1,1,0,0,0,16,5,11,0
4791,0,0,20.5,24.24,34,16.9979,285,0,0,0,1,1,0,0,0,17,5,11,0
4792,0,0,17.22,21.21,58,12.998,203,0,0,0,1,1,0,0,0,18,5,11,0
4793,0,0,17.22,21.21,50,16.9979,171,0,0,0,1,1,0,0,0,19,5,11,0
4794,0,0,17.22,21.21,50,19.0012,132,0,0,0,1,1,0,0,0,20,5,11,0
4795,0,0,17.22,21.21,47,19.0012,122,0,0,0,1,1,0,0,0,21,5,11,0
4796,0,0,17.22,21.21,47,16.9979,118,0,0,0,1,1,0,0,0,22,5,11,0
4797,0,0,16.4,20.455,58,11.0014,101,0,0,0,1,1,0,0,0,23,5,11,0
4798,0,0,16.4,20.455,58,12.998,73,0,0,0,1,0,1,0,0,0,6,11,0
4799,0,0,14.76,17.425,66,12.998,71,0,0,0,1,0,1,0,0,1,6,11,0
4800,0,0,14.76,18.18,57,7.0015,57,0,0,0,1,1,0,0,0,2,6,11,0
4801,0,0,14.76,17.425,62,8.9981,28,0,0,0,1,0,1,0,0,3,6,11,0
4802,0,0,14.76,17.425,62,8.9981,6,0,0,0,1,0,1,0,0,4,6,11,0
4803,0,0,13.94,16.665,61,11.0014,5,0,0,0,1,1,0,0,0,5,6,11,0
4804,0,0,13.94,16.665,66,8.9981,23,0,0,0,1,1,0,0,0,6,6,11,0
4805,0,0,13.94,15.91,66,15.0013,43,0,0,0,1,1,0,0,0,7,6,11,0
4806,0,0,13.94,17.425,66,6.0032,79,0,0,0,1,1,0,0,0,8,6,11,0
4807,0,0,16.4,20.455,54,19.0012,135,0,0,0,1,1,0,0,0,9,6,11,0
4808,0,0,18.04,21.97,44,22.0028,241,0,0,0,1,1,0,0,0,10,6,11,0
4809,0,0,18.86,22.725,40,27.9993,295,0,0,0,1,1,0,0,0,11,6,11,0
4810,0,0,21.32,25.0,29,27.9993,354,0,0,0,1,0,1,0,0,12,6,11,0
4811,0,0,21.32,25.0,29,27.9993,339,0,0,0,1,0,1,0,0,13,6,11,0
4812,0,0,22.14,25.76,28,32.9975,371,0,0,0,1,0,1,0,0,14,6,11,0
4813,0,0,20.5,24.24,42,22.0028,310,0,0,0,1,0,1,0,0,15,6,11,0
4814,0,0,22.14,25.76,28,26.0027,319,0,0,0,1,0,1,0,0,16,6,11,0
